payment_id,po_id,supplier_id,dc_id,obligation_date,due_date,payment_date,amount_net,amount_gross,status,days_late
SP-2024-0000928,PO-2024-0000928,SUP_00019,DC_ZGZ,2024-08-25,2024-11-23,2024-11-23,537.62,591.38,paid,0
SP-2024-0001001,PO-2024-0001001,SUP_00014,DC_SEV,2024-09-24,2024-11-23,2024-11-23,511.03,562.13,paid,0
SP-2024-0001003,PO-2024-0001003,SUP_00007,DC_ZGZ,2024-09-24,2024-11-23,2024-11-23,1442.68,1500.39,paid,0
SP-2024-0001004,PO-2024-0001004,SUP_00007,DC_SEV,2024-09-25,2024-11-24,2024-11-24,499.48,519.46,paid,0
SP-2024-0001007,PO-2024-0001007,SUP_00007,DC_ZGZ,2024-09-25,2024-11-24,2024-11-28,752.9,795.13,paid,4
SP-2024-0001008,PO-2024-0001008,SUP_00016,DC_ZGZ,2024-09-25,2024-11-24,2024-11-24,173.16,209.52,paid,0
SP-2024-0001009,PO-2024-0001009,SUP_00007,DC_MAD,2024-09-25,2024-11-24,2024-11-24,456.37,474.62,paid,0
SP-2024-0001078,PO-2024-0001078,SUP_00017,DC_BCN,2024-10-25,2024-11-24,2024-12-04,207.53,228.28,paid,10
SP-2024-0001079,PO-2024-0001079,SUP_00004,DC_BCN,2024-10-25,2024-11-24,2024-11-24,695.79,841.91,paid,0
SP-2024-0001010,PO-2024-0001010,SUP_00016,DC_SEV,2024-09-26,2024-11-25,2024-12-06,1669.71,2020.35,paid,11
SP-2024-0001086,PO-2024-0001086,SUP_00004,DC_MAD,2024-10-26,2024-11-25,2024-11-25,918.55,1111.45,paid,0
SP-2024-0001088,PO-2024-0001088,SUP_00017,DC_MAD,2024-10-26,2024-11-25,2024-11-25,2672.37,2939.61,paid,0
SP-2024-0001016,PO-2024-0001016,SUP_00007,DC_MAD,2024-09-27,2024-11-26,2024-11-26,964.79,1003.38,paid,0
SP-2024-0001017,PO-2024-0001017,SUP_00016,DC_BCN,2024-09-27,2024-11-26,2024-11-26,435.75,479.33,paid,0
SP-2024-0001018,PO-2024-0001018,SUP_00016,DC_ZGZ,2024-09-27,2024-11-26,2024-11-26,310.33,341.36,paid,0
SP-2024-0000944,PO-2024-0000944,SUP_00019,DC_BCN,2024-08-29,2024-11-27,2024-11-27,1225.13,1347.64,paid,0
SP-2024-0001019,PO-2024-0001019,SUP_00014,DC_BCN,2024-09-28,2024-11-27,2024-11-27,95.43,104.97,paid,0
SP-2024-0001020,PO-2024-0001020,SUP_00016,DC_ZGZ,2024-09-28,2024-11-27,2024-11-27,403.02,487.65,paid,0
SP-2024-0001093,PO-2024-0001093,SUP_00004,DC_VLC,2024-10-28,2024-11-27,2024-11-27,410.84,497.12,paid,0
SP-2024-0000947,PO-2024-0000947,SUP_00019,DC_VLC,2024-08-30,2024-11-28,2024-11-28,1104.35,1214.79,paid,0
SP-2024-0001098,PO-2024-0001098,SUP_00017,DC_ZGZ,2024-10-29,2024-11-28,2024-11-28,577.05,634.75,paid,0
SP-2024-0001100,PO-2024-0001100,SUP_00004,DC_ZGZ,2024-10-29,2024-11-28,2024-12-09,256.34,310.17,paid,11
SP-2024-0000951,PO-2024-0000951,SUP_00019,DC_SEV,2024-08-31,2024-11-29,2024-11-29,203.03,223.33,paid,0
SP-2024-0001022,PO-2024-0001022,SUP_00007,DC_BCN,2024-09-30,2024-11-29,2024-11-29,675.62,817.5,paid,0
SP-2024-0001024,PO-2024-0001024,SUP_00016,DC_ZGZ,2024-10-01,2024-11-30,2024-11-30,156.77,189.69,paid,0
SP-2024-0001103,PO-2024-0001103,SUP_00004,DC_SEV,2024-10-31,2024-11-30,2024-11-30,260.11,314.73,paid,0
SP-2024-0001105,PO-2024-0001105,SUP_00004,DC_BCN,2024-10-31,2024-11-30,2024-11-30,181.74,219.91,paid,0
SP-2024-0001025,PO-2024-0001025,SUP_00016,DC_MAD,2024-10-02,2024-12-01,2024-12-01,1104.0,1270.15,paid,0
SP-2024-0001026,PO-2024-0001026,SUP_00014,DC_VLC,2024-10-03,2024-12-02,2024-12-02,1288.02,1416.82,paid,0
SP-2024-0001027,PO-2024-0001027,SUP_00016,DC_MAD,2024-10-03,2024-12-02,2024-12-02,442.44,535.35,paid,0
SP-2024-0001111,PO-2024-0001111,SUP_00017,DC_SEV,2024-11-02,2024-12-02,2024-12-02,151.89,167.08,paid,0
SP-2024-0000957,PO-2024-0000957,SUP_00015,DC_BCN,2024-09-04,2024-12-03,2024-12-13,2952.32,3070.41,paid,10
SP-2024-0001031,PO-2024-0001031,SUP_00016,DC_BCN,2024-10-04,2024-12-03,2024-12-03,316.78,348.46,paid,0
SP-2024-0001032,PO-2024-0001032,SUP_00014,DC_MAD,2024-10-04,2024-12-03,2024-12-03,840.88,924.97,paid,0
SP-2024-0001033,PO-2024-0001033,SUP_00014,DC_SEV,2024-10-04,2024-12-03,2024-12-06,773.71,851.08,paid,3
SP-2024-0001034,PO-2024-0001034,SUP_00016,DC_ZGZ,2024-10-04,2024-12-03,2024-12-03,299.4,329.34,paid,0
SP-2024-0000961,PO-2024-0000961,SUP_00015,DC_VLC,2024-09-05,2024-12-04,2024-12-04,315.05,327.65,paid,0
SP-2024-0001036,PO-2024-0001036,SUP_00016,DC_ZGZ,2024-10-05,2024-12-04,2024-12-04,1276.84,1504.41,paid,0
SP-2024-0001037,PO-2024-0001037,SUP_00016,DC_BCN,2024-10-05,2024-12-04,2024-12-04,392.97,475.49,paid,0
SP-2024-0001038,PO-2024-0001038,SUP_00007,DC_ZGZ,2024-10-05,2024-12-04,2024-12-04,75.43,91.27,paid,0
SP-2024-0001039,PO-2024-0001039,SUP_00007,DC_SEV,2024-10-05,2024-12-04,2024-12-04,916.76,953.43,paid,0
SP-2024-0001042,PO-2024-0001042,SUP_00016,DC_MAD,2024-10-05,2024-12-04,2024-12-04,938.44,1075.79,paid,0
SP-2024-0001114,PO-2024-0001114,SUP_00004,DC_VLC,2024-11-04,2024-12-04,2024-12-04,162.27,196.35,paid,0
SP-2024-0000962,PO-2024-0000962,SUP_00019,DC_BCN,2024-09-06,2024-12-05,2024-12-05,313.9,345.29,paid,0
SP-2024-0001044,PO-2024-0001044,SUP_00016,DC_ZGZ,2024-10-06,2024-12-05,2024-12-05,216.43,261.88,paid,0
SP-2024-0001049,PO-2024-0001049,SUP_00007,DC_MAD,2024-10-06,2024-12-05,2024-12-05,241.29,291.96,paid,0
SP-2024-0001117,PO-2024-0001117,SUP_00004,DC_BCN,2024-11-05,2024-12-05,2024-12-05,82.04,99.27,paid,0
SP-2024-0000967,PO-2024-0000967,SUP_00019,DC_VLC,2024-09-07,2024-12-06,2024-12-21,1725.29,1897.82,paid,15
SP-2024-0001127,PO-2024-0001127,SUP_00017,DC_MAD,2024-11-07,2024-12-07,2024-12-07,539.28,593.21,paid,0
SP-2024-0001128,PO-2024-0001128,SUP_00004,DC_MAD,2024-11-07,2024-12-07,2024-12-07,150.35,181.92,paid,0
SP-2024-0001137,PO-2024-0001137,SUP_00004,DC_VLC,2024-11-09,2024-12-09,2024-12-09,112.02,135.54,paid,0
SP-2024-0000971,PO-2024-0000971,SUP_00019,DC_ZGZ,2024-09-11,2024-12-10,2024-12-10,1593.59,1752.95,paid,0
SP-2024-0001052,PO-2024-0001052,SUP_00016,DC_BCN,2024-10-12,2024-12-11,2024-12-11,660.48,799.18,paid,0
SP-2024-0001053,PO-2024-0001053,SUP_00016,DC_ZGZ,2024-10-12,2024-12-11,2024-12-11,551.42,667.22,paid,0
SP-2024-0000981,PO-2024-0000981,SUP_00015,DC_ZGZ,2024-09-14,2024-12-13,2024-12-13,1045.89,1087.73,paid,0
SP-2024-0001145,PO-2024-0001145,SUP_00004,DC_VLC,2024-11-14,2024-12-14,2024-12-14,224.83,272.04,paid,0
SP-2024-0000986,PO-2024-0000986,SUP_00015,DC_SEV,2024-09-16,2024-12-15,2024-12-15,632.62,657.92,paid,0
SP-2024-0001055,PO-2024-0001055,SUP_00014,DC_BCN,2024-10-16,2024-12-15,2024-12-15,862.35,948.59,paid,0
SP-2024-0001057,PO-2024-0001057,SUP_00016,DC_MAD,2024-10-16,2024-12-15,2024-12-15,426.38,515.92,paid,0
SP-2024-0001148,PO-2024-0001148,SUP_00004,DC_VLC,2024-11-15,2024-12-15,2024-12-15,233.15,282.11,paid,0
SP-2024-0001150,PO-2024-0001150,SUP_00017,DC_SEV,2024-11-15,2024-12-15,2024-12-15,302.33,332.56,paid,0
SP-2024-0001151,PO-2024-0001151,SUP_00004,DC_SEV,2024-11-15,2024-12-15,2024-12-21,778.89,942.46,paid,6
SP-2024-0001059,PO-2024-0001059,SUP_00016,DC_BCN,2024-10-17,2024-12-16,2024-12-16,167.62,184.38,paid,0
SP-2024-0001060,PO-2024-0001060,SUP_00007,DC_BCN,2024-10-17,2024-12-16,2024-12-16,840.46,874.08,paid,0
SP-2024-0001155,PO-2024-0001155,SUP_00017,DC_BCN,2024-11-16,2024-12-16,2024-12-23,207.61,228.37,paid,7
SP-2024-0001062,PO-2024-0001062,SUP_00016,DC_BCN,2024-10-18,2024-12-17,2024-12-17,359.56,435.07,paid,0
SP-2024-0000998,PO-2024-0000998,SUP_00019,DC_BCN,2024-09-19,2024-12-18,2024-12-18,3167.09,3483.8,paid,0
SP-2024-0001065,PO-2024-0001065,SUP_00014,DC_VLC,2024-10-19,2024-12-18,2024-12-18,409.13,450.04,paid,0
SP-2024-0001066,PO-2024-0001066,SUP_00007,DC_VLC,2024-10-19,2024-12-18,2024-12-18,482.55,501.85,paid,0
SP-2024-0001067,PO-2024-0001067,SUP_00007,DC_BCN,2024-10-19,2024-12-18,2024-12-18,199.98,241.98,paid,0
SP-2024-0001160,PO-2024-0001160,SUP_00017,DC_MAD,2024-11-20,2024-12-20,2025-01-04,3495.64,3845.2,paid,15
SP-2024-0001068,PO-2024-0001068,SUP_00016,DC_BCN,2024-10-22,2024-12-21,2024-12-21,229.79,252.77,paid,0
SP-2024-0001069,PO-2024-0001069,SUP_00014,DC_BCN,2024-10-22,2024-12-21,2024-12-21,2171.24,2388.36,paid,0
SP-2024-0001070,PO-2024-0001070,SUP_00007,DC_ZGZ,2024-10-22,2024-12-21,2024-12-21,1213.47,1262.01,paid,0
SP-2024-0001071,PO-2024-0001071,SUP_00014,DC_ZGZ,2024-10-22,2024-12-21,2024-12-21,886.81,975.49,paid,0
SP-2024-0001073,PO-2024-0001073,SUP_00007,DC_BCN,2024-10-22,2024-12-21,2024-12-21,303.05,315.17,paid,0
SP-2024-0001075,PO-2024-0001075,SUP_00007,DC_BCN,2024-10-23,2024-12-22,2024-12-22,38.52,46.61,paid,0
SP-2024-0001163,PO-2024-0001163,SUP_00005,DC_SEV,2024-11-22,2024-12-22,2024-12-22,521.3,573.43,paid,0
SP-2024-0001170,PO-2024-0001170,SUP_00004,DC_MAD,2024-11-22,2024-12-22,2024-12-22,829.3,1003.45,paid,0
SP-2024-0001171,PO-2024-0001171,SUP_00017,DC_ZGZ,2024-11-22,2024-12-22,2024-12-22,228.06,250.87,paid,0
SP-2024-0001077,PO-2024-0001077,SUP_00016,DC_MAD,2024-10-24,2024-12-23,2024-12-23,748.13,905.24,paid,0
SP-2024-0001173,PO-2024-0001173,SUP_00017,DC_VLC,2024-11-23,2024-12-23,2024-12-23,1337.34,1471.07,paid,0
SP-2024-0001174,PO-2024-0001174,SUP_00004,DC_VLC,2024-11-23,2024-12-23,2024-12-23,236.82,286.55,paid,0
SP-2024-0001080,PO-2024-0001080,SUP_00007,DC_BCN,2024-10-25,2024-12-24,2025-01-05,229.53,277.73,paid,12
SP-2024-0001081,PO-2024-0001081,SUP_00014,DC_SEV,2024-10-25,2024-12-24,2024-12-24,518.59,570.45,paid,0
SP-2024-0001082,PO-2024-0001082,SUP_00016,DC_SEV,2024-10-25,2024-12-24,2024-12-24,180.84,218.82,paid,0
SP-2024-0001083,PO-2024-0001083,SUP_00007,DC_MAD,2024-10-25,2024-12-24,2024-12-31,896.92,932.8,paid,7
SP-2024-0001012,PO-2024-0001012,SUP_00019,DC_SEV,2024-09-26,2024-12-25,2024-12-25,575.7,633.27,paid,0
SP-2024-0001013,PO-2024-0001013,SUP_00015,DC_BCN,2024-09-26,2024-12-25,2024-12-25,197.65,205.56,paid,0
SP-2024-0001085,PO-2024-0001085,SUP_00007,DC_MAD,2024-10-26,2024-12-25,2024-12-25,248.85,301.11,paid,0
SP-2024-0001089,PO-2024-0001089,SUP_00016,DC_MAD,2024-10-26,2024-12-25,2024-12-25,922.8,1116.59,paid,0
SP-2024-0001090,PO-2024-0001090,SUP_00016,DC_VLC,2024-10-26,2024-12-25,2024-12-25,427.35,517.09,paid,0
SP-2024-0001015,PO-2024-0001015,SUP_00015,DC_BCN,2024-09-27,2024-12-26,2024-12-26,185.38,192.8,paid,0
SP-2024-0001092,PO-2024-0001092,SUP_00016,DC_SEV,2024-10-27,2024-12-26,2024-12-26,973.74,1178.23,paid,0
SP-2024-0001178,PO-2024-0001178,SUP_00004,DC_SEV,2024-11-26,2024-12-26,2025-01-03,843.14,1020.2,paid,8
SP-2024-0001094,PO-2024-0001094,SUP_00007,DC_VLC,2024-10-28,2024-12-27,2024-12-27,291.53,303.19,paid,0
SP-2024-0001095,PO-2024-0001095,SUP_00014,DC_MAD,2024-10-28,2024-12-27,2024-12-27,1234.26,1357.69,paid,0
SP-2024-0001096,PO-2024-0001096,SUP_00007,DC_SEV,2024-10-28,2024-12-27,2024-12-27,1389.27,1681.02,paid,0
SP-2024-0001097,PO-2024-0001097,SUP_00007,DC_ZGZ,2024-10-29,2024-12-28,2024-12-28,3440.76,3578.39,paid,0
SP-2024-0001101,PO-2024-0001101,SUP_00016,DC_BCN,2024-10-30,2024-12-29,2024-12-31,472.38,571.58,paid,2
SP-2024-0001180,PO-2024-0001180,SUP_00017,DC_MAD,2024-11-29,2024-12-29,2025-01-06,895.13,984.64,paid,8
SP-2024-0001181,PO-2024-0001181,SUP_00004,DC_MAD,2024-11-29,2024-12-29,2024-12-29,326.58,395.16,paid,0
SP-2024-0001104,PO-2024-0001104,SUP_00014,DC_SEV,2024-10-31,2024-12-30,2024-12-30,961.22,1057.34,paid,0
SP-2024-0001185,PO-2024-0001185,SUP_00004,DC_ZGZ,2024-11-30,2024-12-30,2024-12-30,200.0,242.0,paid,0
SP-2024-0001028,PO-2024-0001028,SUP_00015,DC_VLC,2024-10-03,2025-01-01,,624.23,649.2,pending,0
SP-2024-0001043,PO-2024-0001043,SUP_00015,DC_SEV,2024-10-05,2025-01-03,,451.66,469.73,pending,0
SP-2024-0001050,PO-2024-0001050,SUP_00019,DC_BCN,2024-10-09,2025-01-07,,7371.52,8108.67,pending,0
SP-2024-0001051,PO-2024-0001051,SUP_00015,DC_SEV,2024-10-11,2025-01-09,,162.33,168.82,pending,0
SP-2024-0001058,PO-2024-0001058,SUP_00015,DC_BCN,2024-10-17,2025-01-15,,227.09,236.17,pending,0
SP-2024-0001063,PO-2024-0001063,SUP_00019,DC_ZGZ,2024-10-18,2025-01-16,,1738.71,1912.58,pending,0
SP-2024-0001076,PO-2024-0001076,SUP_00019,DC_ZGZ,2024-10-23,2025-01-21,,4453.61,4898.97,pending,0
SP-2024-0001084,PO-2024-0001084,SUP_00015,DC_MAD,2024-10-25,2025-01-23,,587.21,610.7,pending,0
SP-2024-0001087,PO-2024-0001087,SUP_00015,DC_MAD,2024-10-26,2025-01-24,,696.99,724.87,pending,0
SP-2024-0001091,PO-2024-0001091,SUP_00019,DC_VLC,2024-10-26,2025-01-24,,2963.2,3259.52,pending,0
SP-2024-0001099,PO-2024-0001099,SUP_00015,DC_ZGZ,2024-10-29,2025-01-27,,466.28,484.93,pending,0
SP-2024-0001102,PO-2024-0001102,SUP_00019,DC_VLC,2024-10-30,2025-01-28,,1786.18,1964.8,pending,0
SP-2024-0001106,PO-2024-0001106,SUP_00015,DC_BCN,2024-10-31,2025-01-29,,205.82,214.05,pending,0
SP-2024-0001107,PO-2024-0001107,SUP_00015,DC_SEV,2024-11-01,2025-01-30,,411.18,427.63,pending,0
SP-2024-0001108,PO-2024-0001108,SUP_00015,DC_MAD,2024-11-01,2025-01-30,,515.43,536.05,pending,0
SP-2024-0001109,PO-2024-0001109,SUP_00014,DC_MAD,2024-11-01,2024-12-31,,1011.18,1112.3,pending,0
SP-2024-0001110,PO-2024-0001110,SUP_00019,DC_MAD,2024-11-01,2025-01-30,,913.3,1004.63,pending,0
SP-2024-0001112,PO-2024-0001112,SUP_00019,DC_MAD,2024-11-03,2025-02-01,,429.37,472.31,pending,0
SP-2024-0001113,PO-2024-0001113,SUP_00014,DC_SEV,2024-11-04,2025-01-03,,943.97,1038.37,pending,0
SP-2024-0001115,PO-2024-0001115,SUP_00016,DC_VLC,2024-11-04,2025-01-03,,119.19,144.22,pending,0
SP-2024-0001116,PO-2024-0001116,SUP_00014,DC_BCN,2024-11-05,2025-01-04,,4412.79,4854.07,pending,0
SP-2024-0001118,PO-2024-0001118,SUP_00016,DC_BCN,2024-11-05,2025-01-04,,384.85,465.67,pending,0
SP-2024-0001119,PO-2024-0001119,SUP_00007,DC_BCN,2024-11-05,2025-01-04,,225.65,234.68,pending,0
SP-2024-0001120,PO-2024-0001120,SUP_00016,DC_BCN,2024-11-06,2025-01-05,,556.88,673.82,pending,0
SP-2024-0001121,PO-2024-0001121,SUP_00007,DC_BCN,2024-11-06,2025-01-05,,154.29,160.46,pending,0
SP-2024-0001122,PO-2024-0001122,SUP_00007,DC_ZGZ,2024-11-06,2025-01-05,,522.62,632.37,pending,0
SP-2024-0001123,PO-2024-0001123,SUP_00016,DC_ZGZ,2024-11-06,2025-01-05,,784.13,926.49,pending,0
SP-2024-0001124,PO-2024-0001124,SUP_00007,DC_VLC,2024-11-06,2025-01-05,,749.23,779.2,pending,0
SP-2024-0001125,PO-2024-0001125,SUP_00014,DC_VLC,2024-11-06,2025-01-05,,1104.3,1214.73,pending,0
SP-2024-0001126,PO-2024-0001126,SUP_00016,DC_SEV,2024-11-07,2025-01-06,,413.4,454.74,pending,0
SP-2024-0001129,PO-2024-0001129,SUP_00016,DC_BCN,2024-11-08,2025-01-07,,402.74,487.32,pending,0
SP-2024-0001130,PO-2024-0001130,SUP_00007,DC_BCN,2024-11-08,2025-01-07,,558.58,580.92,pending,0
SP-2024-0001131,PO-2024-0001131,SUP_00007,DC_ZGZ,2024-11-08,2025-01-07,,208.76,252.6,pending,0
SP-2024-0001132,PO-2024-0001132,SUP_00007,DC_SEV,2024-11-08,2025-01-07,,2233.99,2323.35,pending,0
SP-2024-0001133,PO-2024-0001133,SUP_00016,DC_BCN,2024-11-09,2025-01-08,,292.15,353.5,pending,0
SP-2024-0001134,PO-2024-0001134,SUP_00019,DC_BCN,2024-11-09,2025-02-07,,615.28,676.81,pending,0
SP-2024-0001135,PO-2024-0001135,SUP_00007,DC_BCN,2024-11-09,2025-01-08,,676.83,759.44,pending,0
SP-2024-0001136,PO-2024-0001136,SUP_00014,DC_VLC,2024-11-09,2025-01-08,,709.54,780.49,pending,0
SP-2024-0001138,PO-2024-0001138,SUP_00016,DC_VLC,2024-11-09,2025-01-08,,129.06,156.16,pending,0
SP-2024-0001139,PO-2024-0001139,SUP_00016,DC_ZGZ,2024-11-09,2025-01-08,,324.33,392.44,pending,0
SP-2024-0001140,PO-2024-0001140,SUP_00014,DC_MAD,2024-11-11,2025-01-10,,2123.77,2336.15,pending,0
SP-2024-0001141,PO-2024-0001141,SUP_00016,DC_ZGZ,2024-11-12,2025-01-11,,483.77,585.36,pending,0
SP-2024-0001142,PO-2024-0001142,SUP_00014,DC_ZGZ,2024-11-12,2025-01-11,,1192.84,1312.12,pending,0
SP-2024-0001143,PO-2024-0001143,SUP_00019,DC_ZGZ,2024-11-12,2025-02-10,,241.7,265.87,pending,0
SP-2024-0001144,PO-2024-0001144,SUP_00016,DC_SEV,2024-11-13,2025-01-12,,330.11,399.43,pending,0
SP-2024-0001146,PO-2024-0001146,SUP_00016,DC_MAD,2024-11-14,2025-01-13,,1291.65,1562.9,pending,0
SP-2024-0001147,PO-2024-0001147,SUP_00014,DC_MAD,2024-11-14,2025-01-13,,2061.86,2268.05,pending,0
SP-2024-0001149,PO-2024-0001149,SUP_00007,DC_VLC,2024-11-15,2025-01-14,,900.54,936.56,pending,0
SP-2024-0001152,PO-2024-0001152,SUP_00019,DC_SEV,2024-11-15,2025-02-13,,651.84,717.02,pending,0
SP-2024-0001153,PO-2024-0001153,SUP_00007,DC_MAD,2024-11-15,2025-01-14,,1476.04,1786.01,pending,0
SP-2024-0001154,PO-2024-0001154,SUP_00007,DC_BCN,2024-11-16,2025-01-15,,157.53,190.61,pending,0
SP-2024-0001156,PO-2024-0001156,SUP_00019,DC_BCN,2024-11-16,2025-02-14,,750.64,825.7,pending,0
SP-2024-0001157,PO-2024-0001157,SUP_00016,DC_VLC,2024-11-16,2025-01-15,,268.07,294.88,pending,0
SP-2024-0001158,PO-2024-0001158,SUP_00019,DC_VLC,2024-11-16,2025-02-14,,545.09,599.6,pending,0
SP-2024-0001159,PO-2024-0001159,SUP_00014,DC_MAD,2024-11-18,2025-01-17,,845.03,929.53,pending,0
SP-2024-0001161,PO-2024-0001161,SUP_00014,DC_SEV,2024-11-20,2025-01-19,,590.59,649.65,pending,0
SP-2024-0001162,PO-2024-0001162,SUP_00016,DC_VLC,2024-11-20,2025-01-19,,221.05,243.16,pending,0
SP-2024-0001164,PO-2024-0001164,SUP_00014,DC_SEV,2024-11-22,2025-01-21,,1850.74,2035.81,pending,0
SP-2024-0001165,PO-2024-0001165,SUP_00007,DC_ZGZ,2024-11-22,2025-01-21,,1034.29,1251.49,pending,0
SP-2024-0001166,PO-2024-0001166,SUP_00007,DC_MAD,2024-11-22,2025-01-21,,301.27,313.32,pending,0
SP-2024-0001167,PO-2024-0001167,SUP_00014,DC_MAD,2024-11-22,2025-01-21,,2169.1,2386.01,pending,0
SP-2024-0001168,PO-2024-0001168,SUP_00016,DC_MAD,2024-11-22,2025-01-21,,317.94,349.73,pending,0
SP-2024-0001169,PO-2024-0001169,SUP_00015,DC_MAD,2024-11-22,2025-02-20,,351.3,365.35,pending,0
SP-2024-0001172,PO-2024-0001172,SUP_00019,DC_MAD,2024-11-22,2025-02-20,,280.58,308.64,pending,0
SP-2024-0001175,PO-2024-0001175,SUP_00019,DC_VLC,2024-11-23,2025-02-21,,729.11,802.02,pending,0
SP-2024-0001176,PO-2024-0001176,SUP_00007,DC_ZGZ,2024-11-23,2025-01-22,,1364.45,1419.03,pending,0
SP-2024-0001177,PO-2024-0001177,SUP_00016,DC_MAD,2024-11-26,2025-01-25,,183.2,221.67,pending,0
SP-2024-0001179,PO-2024-0001179,SUP_00007,DC_MAD,2024-11-27,2025-01-26,,784.98,816.38,pending,0
SP-2024-0001182,PO-2024-0001182,SUP_00007,DC_MAD,2024-11-29,2025-01-28,,3302.42,3434.52,pending,0
SP-2024-0001183,PO-2024-0001183,SUP_00014,DC_MAD,2024-11-29,2025-01-28,,509.11,560.02,pending,0
SP-2024-0001184,PO-2024-0001184,SUP_00007,DC_BCN,2024-11-29,2025-01-28,,337.95,408.92,pending,0
SP-2024-0001186,PO-2024-0001186,SUP_00007,DC_ZGZ,2024-11-30,2025-01-29,,221.04,267.46,pending,0
SP-2024-0001187,PO-2024-0001187,SUP_00017,DC_ZGZ,2024-12-01,2024-12-31,,562.27,618.5,pending,0
SP-2024-0001188,PO-2024-0001188,SUP_00019,DC_ZGZ,2024-12-01,2025-03-01,,1776.99,1954.69,pending,0
SP-2024-0001189,PO-2024-0001189,SUP_00015,DC_SEV,2024-12-02,2025-03-02,,366.12,380.76,pending,0
SP-2024-0001190,PO-2024-0001190,SUP_00019,DC_BCN,2024-12-02,2025-03-02,,472.15,519.37,pending,0
SP-2024-0001191,PO-2024-0001191,SUP_00007,DC_SEV,2024-12-03,2025-02-01,,603.59,627.73,pending,0
SP-2024-0001192,PO-2024-0001192,SUP_00016,DC_BCN,2024-12-03,2025-02-01,,764.59,925.15,pending,0
SP-2024-0001193,PO-2024-0001193,SUP_00004,DC_BCN,2024-12-03,2025-01-02,,148.73,179.96,pending,0
SP-2024-0001194,PO-2024-0001194,SUP_00016,DC_MAD,2024-12-04,2025-02-02,,200.77,242.93,pending,0
SP-2024-0001195,PO-2024-0001195,SUP_00016,DC_BCN,2024-12-04,2025-02-02,,257.07,311.05,pending,0
SP-2024-0001196,PO-2024-0001196,SUP_00016,DC_BCN,2024-12-05,2025-02-03,,126.32,152.85,pending,0
SP-2024-0001197,PO-2024-0001197,SUP_00019,DC_VLC,2024-12-05,2025-03-05,,1835.95,2019.55,pending,0
SP-2024-0001198,PO-2024-0001198,SUP_00016,DC_ZGZ,2024-12-05,2025-02-03,,117.28,141.91,pending,0
SP-2024-0001199,PO-2024-0001199,SUP_00017,DC_ZGZ,2024-12-05,2025-01-04,,276.1,303.71,pending,0
SP-2024-0001200,PO-2024-0001200,SUP_00004,DC_MAD,2024-12-06,2025-01-05,,423.51,512.45,pending,0
SP-2024-0001201,PO-2024-0001201,SUP_00015,DC_ZGZ,2024-12-06,2025-03-06,,196.8,204.67,pending,0
SP-2024-0001202,PO-2024-0001202,SUP_00017,DC_ZGZ,2024-12-06,2025-01-05,,615.22,676.74,pending,0
SP-2024-0001203,PO-2024-0001203,SUP_00007,DC_MAD,2024-12-06,2025-02-04,,589.22,612.79,pending,0
SP-2024-0001204,PO-2024-0001204,SUP_00015,DC_BCN,2024-12-07,2025-03-07,,218.67,227.42,pending,0
SP-2024-0001205,PO-2024-0001205,SUP_00004,DC_MAD,2024-12-07,2025-01-06,,9821.78,11884.35,pending,0
SP-2024-0001206,PO-2024-0001206,SUP_00017,DC_MAD,2024-12-07,2025-01-06,,927.59,1020.35,pending,0
SP-2024-0001207,PO-2024-0001207,SUP_00014,DC_MAD,2024-12-07,2025-02-05,,1082.24,1190.46,pending,0
SP-2024-0001208,PO-2024-0001208,SUP_00016,DC_SEV,2024-12-09,2025-02-07,,212.88,257.58,pending,0
SP-2024-0001209,PO-2024-0001209,SUP_00014,DC_BCN,2024-12-09,2025-02-07,,353.26,388.59,pending,0
SP-2024-0001210,PO-2024-0001210,SUP_00014,DC_SEV,2024-12-09,2025-02-07,,2325.27,2557.8,pending,0
SP-2024-0001211,PO-2024-0001211,SUP_00007,DC_BCN,2024-12-10,2025-02-08,,509.34,529.71,pending,0
SP-2024-0001212,PO-2024-0001212,SUP_00016,DC_BCN,2024-12-11,2025-02-09,,563.24,681.52,pending,0
SP-2024-0001213,PO-2024-0001213,SUP_00017,DC_BCN,2024-12-11,2025-01-10,,401.34,441.47,pending,0
SP-2024-0001214,PO-2024-0001214,SUP_00019,DC_BCN,2024-12-11,2025-03-11,,166.74,183.41,pending,0
SP-2024-0001215,PO-2024-0001215,SUP_00007,DC_BCN,2024-12-11,2025-02-09,,155.63,161.86,pending,0
SP-2024-0001216,PO-2024-0001216,SUP_00004,DC_BCN,2024-12-12,2025-01-11,,111.97,135.48,pending,0
SP-2024-0001217,PO-2024-0001217,SUP_00016,DC_BCN,2024-12-12,2025-02-10,,304.52,368.47,pending,0
SP-2024-0001218,PO-2024-0001218,SUP_00015,DC_SEV,2024-12-13,2025-03-13,,356.69,370.96,pending,0
SP-2024-0001219,PO-2024-0001219,SUP_00016,DC_SEV,2024-12-13,2025-02-11,,548.72,663.95,pending,0
SP-2024-0001220,PO-2024-0001220,SUP_00017,DC_SEV,2024-12-14,2025-01-13,,209.84,230.82,pending,0
SP-2024-0001221,PO-2024-0001221,SUP_00017,DC_BCN,2024-12-14,2025-01-13,,391.98,431.18,pending,0
