movement_id,date,product_id,location_type,location_id,movement_type,reason,reference_id,quantity_delta,quantity_after
MOV_000004492,2026-01-30,PROD_001109,DC,DC_BCN,OUT,sale,ORD_00000226,-3,189
MOV_000004493,2026-01-30,PROD_002598,DC,DC_BCN,OUT,sale,ORD_00000226,-2,125
MOV_000004494,2026-01-30,PROD_003420,DC,DC_BCN,OUT,sale,ORD_00000226,-2,347
MOV_000004495,2026-01-30,PROD_001534,DC,DC_BCN,OUT,sale,ORD_00000226,-2,142
MOV_000004496,2026-01-30,PROD_002889,DC,DC_BCN,OUT,sale,ORD_00000226,-3,218
MOV_000004497,2026-01-30,PROD_000681,DC,DC_BCN,OUT,sale,ORD_00000226,-3,176
MOV_000004498,2026-01-30,PROD_001056,DC,DC_BCN,OUT,sale,ORD_00000226,-2,219
MOV_000004499,2026-01-30,PROD_000289,DC,DC_BCN,OUT,sale,ORD_00000226,-3,210
MOV_000004500,2026-01-30,PROD_000384,DC,DC_BCN,OUT,sale,ORD_00000226,-2,205
MOV_000004501,2026-01-30,PROD_000336,DC,DC_BCN,OUT,sale,ORD_00000226,-2,165
MOV_000004502,2026-01-30,PROD_003418,DC,DC_BCN,OUT,sale,ORD_00000226,-2,208
MOV_000004503,2026-01-30,PROD_000575,DC,DC_BCN,OUT,sale,ORD_00000227,-1,234
MOV_000004504,2026-01-30,PROD_001289,DC,DC_BCN,OUT,sale,ORD_00000227,-2,284
MOV_000004505,2026-01-30,PROD_003121,DC,DC_BCN,OUT,sale,ORD_00000227,-1,129
MOV_000004506,2026-01-30,PROD_000990,DC,DC_BCN,OUT,sale,ORD_00000227,-2,246
MOV_000004507,2026-01-30,PROD_000197,DC,DC_BCN,OUT,sale,ORD_00000227,-1,72
MOV_000004508,2026-01-30,PROD_002962,DC,DC_BCN,OUT,sale,ORD_00000227,-1,244
MOV_000004509,2026-01-30,PROD_000262,DC,DC_BCN,OUT,sale,ORD_00000227,-2,201
MOV_000004510,2026-01-30,PROD_000645,DC,DC_BCN,OUT,sale,ORD_00000227,-1,188
MOV_000004511,2026-01-30,PROD_001798,DC,DC_BCN,OUT,sale,ORD_00000227,-2,152
MOV_000004512,2026-01-30,PROD_000806,DC,DC_BCN,OUT,sale,ORD_00000227,-1,53
MOV_000004513,2026-01-30,PROD_003068,DC,DC_BCN,OUT,sale,ORD_00000227,-1,171
MOV_000004514,2026-01-30,PROD_001227,DC,DC_BCN,OUT,sale,ORD_00000227,-3,280
MOV_000004515,2026-01-30,PROD_002331,DC,DC_BCN,OUT,sale,ORD_00000228,-1,160
MOV_000004516,2026-01-30,PROD_000422,DC,DC_BCN,OUT,sale,ORD_00000228,-1,191
MOV_000004517,2026-01-30,PROD_001270,DC,DC_BCN,OUT,sale,ORD_00000228,-3,200
MOV_000004518,2026-01-30,PROD_003161,DC,DC_BCN,OUT,sale,ORD_00000228,-1,118
MOV_000004519,2026-01-30,PROD_001340,DC,DC_BCN,OUT,sale,ORD_00000228,-1,143
MOV_000004520,2026-01-30,PROD_003524,DC,DC_BCN,OUT,sale,ORD_00000228,-2,115
MOV_000004521,2026-01-30,PROD_003214,DC,DC_BCN,OUT,sale,ORD_00000228,-1,210
MOV_000004522,2026-01-30,PROD_003442,DC,DC_BCN,OUT,sale,ORD_00000228,-1,148
MOV_000004523,2026-01-30,PROD_002065,STORE,ST_00981,OUT,sale,ORD_00000229,-1,6
MOV_000004524,2026-01-30,PROD_003660,STORE,ST_00981,OUT,sale,ORD_00000229,-1,3
MOV_000004525,2026-01-30,PROD_000856,STORE,ST_00981,OUT,sale,ORD_00000229,-2,4
MOV_000004526,2026-01-30,PROD_002525,STORE,ST_00981,OUT,sale,ORD_00000229,-1,2
MOV_000004527,2026-01-30,PROD_002803,STORE,ST_00981,OUT,sale,ORD_00000229,-1,1
MOV_000004528,2026-01-30,PROD_002020,STORE,ST_00981,OUT,sale,ORD_00000229,-4,3
MOV_000004529,2026-01-30,PROD_000718,STORE,ST_00981,OUT,sale,ORD_00000229,-1,4
MOV_000004530,2026-01-30,PROD_000487,STORE,ST_00981,OUT,sale,ORD_00000229,-1,3
MOV_000004531,2026-01-30,PROD_000086,STORE,ST_00981,OUT,sale,ORD_00000229,-1,3
MOV_000004532,2026-01-30,PROD_002756,STORE,ST_00981,OUT,sale,ORD_00000229,-3,0
MOV_000004533,2026-01-31,PROD_001138,DC,DC_ZGZ,IN,receipt,GR-2026-00000343,296,442
MOV_000004534,2026-01-31,PROD_002163,DC,DC_MAD,IN,receipt,GR-2026-00000344,524,564
MOV_000004535,2026-01-31,PROD_002975,DC,DC_MAD,IN,receipt,GR-2026-00000345,309,366
MOV_000004536,2026-01-31,PROD_003350,DC,DC_MAD,IN,receipt,GR-2026-00000346,377,581
MOV_000004537,2026-01-31,PROD_002889,DC,DC_BCN,TRANSFER,transfer_out,TR-2026-0000680,-6,212
MOV_000004538,2026-01-31,PROD_002889,STORE,ST_00952,TRANSFER,transfer_in,TR-2026-0000680,6,7
MOV_000004539,2026-01-31,PROD_000280,DC,DC_VLC,TRANSFER,transfer_out,TR-2026-0000684,-7,233
MOV_000004540,2026-01-31,PROD_000280,STORE,ST_00374,TRANSFER,transfer_in,TR-2026-0000684,7,11
MOV_000004541,2026-01-31,PROD_001389,DC,DC_BCN,TRANSFER,transfer_out,TR-2026-0000704,-1,193
MOV_000004542,2026-01-31,PROD_001389,STORE,ST_00981,TRANSFER,transfer_in,TR-2026-0000704,1,6
MOV_000004543,2026-01-31,PROD_002936,DC,DC_BCN,TRANSFER,transfer_out,TR-2026-0000705,-2,89
MOV_000004544,2026-01-31,PROD_002936,STORE,ST_00981,TRANSFER,transfer_in,TR-2026-0000705,2,6
MOV_000004545,2026-01-31,PROD_000317,DC,DC_BCN,TRANSFER,transfer_out,TR-2026-0000710,-6,137
MOV_000004546,2026-01-31,PROD_000317,STORE,ST_00952,TRANSFER,transfer_in,TR-2026-0000710,6,7
MOV_000004547,2026-01-31,PROD_002750,DC,DC_BCN,TRANSFER,transfer_out,TR-2026-0000737,-5,160
MOV_000004548,2026-01-31,PROD_002750,STORE,ST_00952,TRANSFER,transfer_in,TR-2026-0000737,5,7
MOV_000004549,2026-01-31,PROD_000823,DC,DC_BCN,TRANSFER,transfer_out,TR-2026-0000739,-2,123
MOV_000004550,2026-01-31,PROD_000823,STORE,ST_00952,TRANSFER,transfer_in,TR-2026-0000739,2,7
MOV_000004551,2026-01-31,PROD_002730,DC,DC_BCN,TRANSFER,transfer_out,TR-2026-0000740,-7,291
MOV_000004552,2026-01-31,PROD_002730,STORE,ST_00952,TRANSFER,transfer_in,TR-2026-0000740,7,10
MOV_000004553,2026-01-31,PROD_001965,DC,DC_BCN,TRANSFER,transfer_out,TR-2026-0000744,-3,261
MOV_000004554,2026-01-31,PROD_001965,STORE,ST_00952,TRANSFER,transfer_in,TR-2026-0000744,3,9
MOV_000004555,2026-01-31,PROD_002032,DC,DC_BCN,TRANSFER,transfer_out,TR-2026-0000750,-9,146
MOV_000004556,2026-01-31,PROD_002032,STORE,ST_00952,TRANSFER,transfer_in,TR-2026-0000750,9,9
MOV_000004557,2026-01-31,PROD_003546,DC,DC_BCN,TRANSFER,transfer_out,TR-2026-0000753,-2,310
MOV_000004558,2026-01-31,PROD_003546,STORE,ST_00952,TRANSFER,transfer_in,TR-2026-0000753,2,6
MOV_000004559,2026-01-31,PROD_000329,DC,DC_BCN,TRANSFER,transfer_out,TR-2026-0000755,-10,178
MOV_000004560,2026-01-31,PROD_000329,STORE,ST_00952,TRANSFER,transfer_in,TR-2026-0000755,10,11
MOV_000004561,2026-01-31,PROD_000484,DC,DC_VLC,TRANSFER,transfer_out,TR-2026-0000765,-6,214
MOV_000004562,2026-01-31,PROD_000484,STORE,ST_00277,TRANSFER,transfer_in,TR-2026-0000765,6,7
MOV_000004563,2026-01-31,PROD_001939,DC,DC_ZGZ,OUT,sale,ORD_00000230,-2,128
MOV_000004564,2026-01-31,PROD_002383,DC,DC_ZGZ,OUT,sale,ORD_00000230,-2,195
MOV_000004565,2026-01-31,PROD_000542,DC,DC_ZGZ,OUT,sale,ORD_00000230,-2,204
MOV_000004566,2026-01-31,PROD_003636,DC,DC_ZGZ,OUT,sale,ORD_00000230,-1,268
MOV_000004567,2026-01-31,PROD_002158,DC,DC_ZGZ,OUT,sale,ORD_00000230,-1,187
MOV_000004568,2026-01-31,PROD_000685,DC,DC_ZGZ,OUT,sale,ORD_00000230,-1,105
MOV_000004569,2026-01-31,PROD_001311,DC,DC_ZGZ,OUT,sale,ORD_00000230,-1,261
MOV_000004570,2026-01-31,PROD_003704,DC,DC_ZGZ,OUT,sale,ORD_00000230,-1,158
MOV_000004571,2026-01-31,PROD_002279,DC,DC_ZGZ,OUT,sale,ORD_00000230,-1,255
MOV_000004572,2026-01-31,PROD_000175,DC,DC_ZGZ,OUT,sale,ORD_00000230,-2,301
MOV_000004573,2026-01-31,PROD_002680,DC,DC_ZGZ,OUT,sale,ORD_00000230,-2,274
MOV_000004574,2026-01-31,PROD_001788,DC,DC_ZGZ,OUT,sale,ORD_00000230,-2,111
MOV_000004575,2026-01-31,PROD_002021,DC,DC_ZGZ,OUT,sale,ORD_00000230,-1,165
MOV_000004576,2026-01-31,PROD_000952,DC,DC_ZGZ,OUT,sale,ORD_00000230,-1,280
MOV_000004577,2026-01-31,PROD_001396,DC,DC_ZGZ,OUT,sale,ORD_00000230,-5,96
MOV_000004578,2026-01-31,PROD_002682,STORE,ST_00952,OUT,sale,ORD_00000231,-4,1
MOV_000004579,2026-01-31,PROD_000988,STORE,ST_00952,OUT,sale,ORD_00000232,-1,3
MOV_000004580,2026-01-31,PROD_001454,STORE,ST_00952,OUT,sale,ORD_00000232,-1,6
MOV_000004581,2026-01-31,PROD_001565,STORE,ST_00952,OUT,sale,ORD_00000232,-1,2
MOV_000004582,2026-01-31,PROD_002795,STORE,ST_00952,OUT,sale,ORD_00000232,-1,3
MOV_000004583,2026-01-31,PROD_000388,STORE,ST_00952,OUT,sale,ORD_00000232,-2,3
MOV_000004584,2026-01-31,PROD_000092,STORE,ST_00952,OUT,sale,ORD_00000232,-2,3
MOV_000004585,2026-01-31,PROD_000668,STORE,ST_00952,OUT,sale,ORD_00000232,-2,1
MOV_000004586,2026-01-31,PROD_002364,DC,DC_MAD,OUT,sale,ORD_00000233,-1,207
MOV_000004587,2026-01-31,PROD_000839,DC,DC_MAD,OUT,sale,ORD_00000233,-2,430
MOV_000004588,2026-01-31,PROD_002577,DC,DC_MAD,OUT,sale,ORD_00000233,-2,268
MOV_000004589,2026-01-31,PROD_000583,DC,DC_MAD,OUT,sale,ORD_00000233,-2,398
MOV_000004590,2026-01-31,PROD_002231,DC,DC_MAD,OUT,sale,ORD_00000233,-3,175
MOV_000004591,2026-01-31,PROD_000619,DC,DC_MAD,OUT,sale,ORD_00000233,-2,139
MOV_000004592,2026-01-31,PROD_002560,DC,DC_MAD,OUT,sale,ORD_00000233,-2,236
MOV_000004593,2026-01-31,PROD_000923,DC,DC_MAD,OUT,sale,ORD_00000233,-1,310
MOV_000004594,2026-01-31,PROD_002591,DC,DC_MAD,OUT,sale,ORD_00000233,-4,216
MOV_000004595,2026-01-31,PROD_001974,DC,DC_MAD,OUT,sale,ORD_00000233,-2,383
MOV_000004596,2026-01-31,PROD_002386,DC,DC_MAD,OUT,sale,ORD_00000233,-2,297
MOV_000004597,2026-01-31,PROD_003141,DC,DC_MAD,OUT,sale,ORD_00000233,-6,227
MOV_000004598,2026-01-31,PROD_000156,DC,DC_MAD,OUT,sale,ORD_00000233,-1,85
MOV_000004599,2026-01-31,PROD_003525,DC,DC_MAD,OUT,sale,ORD_00000233,-3,164
MOV_000004600,2026-01-31,PROD_001133,DC,DC_MAD,OUT,sale,ORD_00000233,-4,372
MOV_000004601,2026-01-31,PROD_000879,DC,DC_MAD,OUT,sale,ORD_00000233,-3,219
MOV_000004602,2026-01-31,PROD_000006,DC,DC_MAD,OUT,sale,ORD_00000233,-1,213
MOV_000004603,2026-01-31,PROD_003150,DC,DC_MAD,OUT,sale,ORD_00000233,-1,447
MOV_000004604,2026-01-31,PROD_001443,DC,DC_MAD,OUT,sale,ORD_00000233,-4,302
MOV_000004605,2026-01-31,PROD_000939,DC,DC_MAD,OUT,sale,ORD_00000233,-7,295
MOV_000004606,2026-01-31,PROD_002965,DC,DC_MAD,OUT,sale,ORD_00000233,-2,246
MOV_000004607,2026-01-31,PROD_003418,DC,DC_MAD,OUT,sale,ORD_00000233,-2,408
MOV_000004608,2026-01-31,PROD_000166,DC,DC_ZGZ,OUT,sale,ORD_00000234,-2,149
MOV_000004609,2026-01-31,PROD_002444,DC,DC_ZGZ,OUT,sale,ORD_00000234,-4,65
MOV_000004610,2026-01-31,PROD_000683,DC,DC_ZGZ,OUT,sale,ORD_00000234,-2,313
MOV_000004611,2026-01-31,PROD_003203,DC,DC_ZGZ,OUT,sale,ORD_00000234,-5,178
MOV_000004612,2026-01-31,PROD_000676,STORE,ST_00277,OUT,sale,ORD_00000235,-2,5
MOV_000004613,2026-01-31,PROD_000678,STORE,ST_00277,OUT,sale,ORD_00000235,-2,4
MOV_000004614,2026-01-31,PROD_002298,STORE,ST_00277,OUT,sale,ORD_00000235,-1,0
MOV_000004615,2026-01-31,PROD_001459,STORE,ST_00277,OUT,sale,ORD_00000235,-1,8
MOV_000004616,2026-01-31,PROD_001955,STORE,ST_00277,OUT,sale,ORD_00000235,-3,2
MOV_000004617,2026-01-31,PROD_001106,STORE,ST_00277,OUT,sale,ORD_00000235,-3,0
MOV_000004618,2026-01-31,PROD_001768,STORE,ST_00277,OUT,sale,ORD_00000235,-3,1
MOV_000004619,2026-01-31,PROD_000655,STORE,ST_00277,OUT,sale,ORD_00000235,-3,1
MOV_000004620,2026-01-31,PROD_001442,STORE,ST_00277,OUT,sale,ORD_00000235,-4,0
MOV_000004621,2026-02-01,PROD_002830,DC,DC_ZGZ,IN,receipt,GR-2026-00000347,203,203
MOV_000004622,2026-02-01,PROD_000081,DC,DC_ZGZ,IN,receipt,GR-2026-00000348,179,240
MOV_000004623,2026-02-01,PROD_003607,DC,DC_ZGZ,IN,receipt,GR-2026-00000349,241,362
MOV_000004624,2026-02-01,PROD_001648,DC,DC_ZGZ,IN,receipt,GR-2026-00000350,282,318
MOV_000004625,2026-02-01,PROD_002311,DC,DC_BCN,IN,receipt,GR-2026-00000351,241,241
MOV_000004626,2026-02-01,PROD_002670,DC,DC_BCN,TRANSFER,transfer_out,TR-2026-0000701,-3,95
MOV_000004627,2026-02-01,PROD_002670,STORE,ST_00952,TRANSFER,transfer_in,TR-2026-0000701,3,8
MOV_000004628,2026-02-01,PROD_003574,DC,DC_BCN,TRANSFER,transfer_out,TR-2026-0000702,-6,233
MOV_000004629,2026-02-01,PROD_003574,STORE,ST_00981,TRANSFER,transfer_in,TR-2026-0000702,6,8
MOV_000004630,2026-02-01,PROD_000677,DC,DC_BCN,TRANSFER,transfer_out,TR-2026-0000703,-7,97
MOV_000004631,2026-02-01,PROD_000677,STORE,ST_00981,TRANSFER,transfer_in,TR-2026-0000703,7,7
MOV_000004632,2026-02-01,PROD_001128,DC,DC_BCN,TRANSFER,transfer_out,TR-2026-0000706,-6,236
MOV_000004633,2026-02-01,PROD_001128,STORE,ST_00952,TRANSFER,transfer_in,TR-2026-0000706,6,6
MOV_000004634,2026-02-01,PROD_001982,DC,DC_SEV,TRANSFER,transfer_out,TR-2026-0000718,-6,210
MOV_000004635,2026-02-01,PROD_001982,STORE,ST_01294,TRANSFER,transfer_in,TR-2026-0000718,6,7
MOV_000004636,2026-02-01,PROD_002400,DC,DC_SEV,TRANSFER,transfer_out,TR-2026-0000719,-5,508
MOV_000004637,2026-02-01,PROD_002400,STORE,ST_01294,TRANSFER,transfer_in,TR-2026-0000719,5,9
MOV_000004638,2026-02-01,PROD_003335,DC,DC_BCN,TRANSFER,transfer_out,TR-2026-0000723,-9,153
MOV_000004639,2026-02-01,PROD_003335,STORE,ST_00981,TRANSFER,transfer_in,TR-2026-0000723,9,10
MOV_000004640,2026-02-01,PROD_002357,DC,DC_BCN,TRANSFER,transfer_out,TR-2026-0000728,-5,175
MOV_000004641,2026-02-01,PROD_002357,STORE,ST_00981,TRANSFER,transfer_in,TR-2026-0000728,5,7
MOV_000004642,2026-02-01,PROD_002664,DC,DC_BCN,TRANSFER,transfer_out,TR-2026-0000738,-7,228
MOV_000004643,2026-02-01,PROD_002664,STORE,ST_00952,TRANSFER,transfer_in,TR-2026-0000738,7,7
MOV_000004644,2026-02-01,PROD_000008,DC,DC_BCN,TRANSFER,transfer_out,TR-2026-0000751,-6,271
MOV_000004645,2026-02-01,PROD_000008,STORE,ST_00952,TRANSFER,transfer_in,TR-2026-0000751,6,6
MOV_000004646,2026-02-01,PROD_000655,DC,DC_VLC,TRANSFER,transfer_out,TR-2026-0000761,-2,179
MOV_000004647,2026-02-01,PROD_000655,STORE,ST_00277,TRANSFER,transfer_in,TR-2026-0000761,2,3
MOV_000004648,2026-02-01,PROD_002652,DC,DC_SEV,TRANSFER,transfer_out,TR-2026-0000781,-3,300
MOV_000004649,2026-02-01,PROD_002652,STORE,ST_01294,TRANSFER,transfer_in,TR-2026-0000781,3,6
MOV_000004650,2026-02-01,PROD_002115,DC,DC_SEV,TRANSFER,transfer_out,TR-2026-0000782,-6,171
MOV_000004651,2026-02-01,PROD_002115,STORE,ST_01294,TRANSFER,transfer_in,TR-2026-0000782,6,6
MOV_000004652,2026-02-01,PROD_002501,DC,DC_BCN,OUT,sale,ORD_00000236,-3,117
MOV_000004653,2026-02-01,PROD_000420,DC,DC_BCN,OUT,sale,ORD_00000236,-3,151
MOV_000004654,2026-02-01,PROD_003563,DC,DC_BCN,OUT,sale,ORD_00000236,-1,147
MOV_000004655,2026-02-01,PROD_002487,DC,DC_BCN,OUT,sale,ORD_00000236,-2,193
MOV_000004656,2026-02-01,PROD_002534,DC,DC_BCN,OUT,sale,ORD_00000236,-1,184
MOV_000004657,2026-02-01,PROD_001397,DC,DC_BCN,OUT,sale,ORD_00000236,-1,147
MOV_000004658,2026-02-01,PROD_000537,DC,DC_BCN,OUT,sale,ORD_00000236,-3,185
MOV_000004659,2026-02-01,PROD_001915,DC,DC_BCN,OUT,sale,ORD_00000236,-1,217
MOV_000004660,2026-02-01,PROD_001528,DC,DC_BCN,OUT,sale,ORD_00000236,-4,35
MOV_000004661,2026-02-01,PROD_003331,DC,DC_BCN,OUT,sale,ORD_00000236,-1,24
MOV_000004662,2026-02-01,PROD_002024,DC,DC_BCN,OUT,sale,ORD_00000236,-6,263
MOV_000004663,2026-02-01,PROD_000542,DC,DC_BCN,OUT,sale,ORD_00000236,-3,158
MOV_000004664,2026-02-01,PROD_000231,STORE,ST_00952,OUT,sale,ORD_00000237,-2,2
MOV_000004665,2026-02-01,PROD_001829,STORE,ST_00952,OUT,sale,ORD_00000237,-3,1
MOV_000004666,2026-02-01,PROD_003417,STORE,ST_00952,OUT,sale,ORD_00000237,-3,3
MOV_000004667,2026-02-01,PROD_001061,STORE,ST_00952,OUT,sale,ORD_00000237,-2,9
MOV_000004668,2026-02-01,PROD_002049,STORE,ST_00952,OUT,sale,ORD_00000237,-3,4
MOV_000004669,2026-02-01,PROD_000237,STORE,ST_00952,OUT,sale,ORD_00000237,-3,0
MOV_000004670,2026-02-01,PROD_001886,STORE,ST_00952,OUT,sale,ORD_00000237,-4,6
MOV_000004671,2026-02-02,PROD_001059,DC,DC_MAD,IN,receipt,GR-2026-00000352,430,430
MOV_000004672,2026-02-02,PROD_002131,DC,DC_MAD,IN,receipt,GR-2026-00000353,527,527
MOV_000004673,2026-02-02,PROD_001215,DC,DC_MAD,IN,receipt,GR-2026-00000354,322,454
MOV_000004674,2026-02-02,PROD_003515,DC,DC_SEV,IN,receipt,GR-2026-00000355,170,275
MOV_000004675,2026-02-02,PROD_000147,DC,DC_ZGZ,IN,receipt,GR-2026-00000356,332,422
MOV_000004676,2026-02-02,PROD_000091,DC,DC_MAD,IN,receipt,GR-2026-00000357,486,524
MOV_000004677,2026-02-02,PROD_002592,DC,DC_MAD,IN,receipt,GR-2026-00000358,413,432
MOV_000004678,2026-02-02,PROD_002671,DC,DC_MAD,IN,receipt,GR-2026-00000359,552,603
MOV_000004679,2026-02-02,PROD_002019,DC,DC_MAD,IN,receipt,GR-2026-00000360,255,345
MOV_000004680,2026-02-02,PROD_003668,DC,DC_MAD,IN,receipt,GR-2026-00000361,300,344
MOV_000004681,2026-02-02,PROD_001773,DC,DC_BCN,TRANSFER,transfer_out,TR-2026-0000708,-5,191
MOV_000004682,2026-02-02,PROD_001773,STORE,ST_00952,TRANSFER,transfer_in,TR-2026-0000708,5,6
MOV_000004683,2026-02-02,PROD_001978,DC,DC_BCN,TRANSFER,transfer_out,TR-2026-0000711,-4,165
MOV_000004684,2026-02-02,PROD_001978,STORE,ST_00952,TRANSFER,transfer_in,TR-2026-0000711,4,6
MOV_000004685,2026-02-02,PROD_002304,DC,DC_BCN,TRANSFER,transfer_out,TR-2026-0000714,-7,167
MOV_000004686,2026-02-02,PROD_002304,STORE,ST_00952,TRANSFER,transfer_in,TR-2026-0000714,7,9
MOV_000004687,2026-02-02,PROD_000689,DC,DC_BCN,TRANSFER,transfer_out,TR-2026-0000729,-4,123
MOV_000004688,2026-02-02,PROD_000689,STORE,ST_00952,TRANSFER,transfer_in,TR-2026-0000729,4,10
MOV_000004689,2026-02-02,PROD_002656,DC,DC_BCN,TRANSFER,transfer_out,TR-2026-0000730,-7,273
MOV_000004690,2026-02-02,PROD_002656,STORE,ST_00952,TRANSFER,transfer_in,TR-2026-0000730,7,7
MOV_000004691,2026-02-02,PROD_000412,DC,DC_BCN,TRANSFER,transfer_out,TR-2026-0000731,-5,214
MOV_000004692,2026-02-02,PROD_000412,STORE,ST_00952,TRANSFER,transfer_in,TR-2026-0000731,5,8
MOV_000004693,2026-02-02,PROD_001412,DC,DC_BCN,TRANSFER,transfer_out,TR-2026-0000745,-10,126
MOV_000004694,2026-02-02,PROD_001412,STORE,ST_00952,TRANSFER,transfer_in,TR-2026-0000745,10,10
MOV_000004695,2026-02-02,PROD_000379,DC,DC_BCN,TRANSFER,transfer_out,TR-2026-0000754,-3,183
MOV_000004696,2026-02-02,PROD_000379,STORE,ST_00952,TRANSFER,transfer_in,TR-2026-0000754,3,5
MOV_000004697,2026-02-02,PROD_003650,DC,DC_VLC,TRANSFER,transfer_out,TR-2026-0000762,-7,165
MOV_000004698,2026-02-02,PROD_003650,STORE,ST_00277,TRANSFER,transfer_in,TR-2026-0000762,7,7
MOV_000004699,2026-02-02,PROD_001761,DC,DC_ZGZ,TRANSFER,transfer_out,TR-2026-0000774,-9,247
MOV_000004700,2026-02-02,PROD_001761,STORE,ST_01403,TRANSFER,transfer_in,TR-2026-0000774,9,10
MOV_000004701,2026-02-02,PROD_000874,DC,DC_SEV,TRANSFER,transfer_out,TR-2026-0000776,-5,267
MOV_000004702,2026-02-02,PROD_000874,STORE,ST_01294,TRANSFER,transfer_in,TR-2026-0000776,5,6
MOV_000004703,2026-02-02,PROD_002258,DC,DC_SEV,TRANSFER,transfer_out,TR-2026-0000780,-6,171
MOV_000004704,2026-02-02,PROD_002258,STORE,ST_01294,TRANSFER,transfer_in,TR-2026-0000780,6,9
MOV_000004705,2026-02-02,PROD_002040,DC,DC_ZGZ,OUT,sale,ORD_00000238,-6,255
MOV_000004706,2026-02-02,PROD_000849,DC,DC_ZGZ,OUT,sale,ORD_00000238,-6,303
MOV_000004707,2026-02-02,PROD_000812,DC,DC_ZGZ,OUT,sale,ORD_00000238,-1,108
MOV_000004708,2026-02-02,PROD_000596,DC,DC_ZGZ,OUT,sale,ORD_00000238,-3,53
MOV_000004709,2026-02-02,PROD_001559,DC,DC_ZGZ,OUT,sale,ORD_00000238,-1,255
MOV_000004710,2026-02-02,PROD_001713,DC,DC_ZGZ,OUT,sale,ORD_00000238,-1,113
MOV_000004711,2026-02-02,PROD_001846,DC,DC_ZGZ,OUT,sale,ORD_00000239,-3,363
MOV_000004712,2026-02-02,PROD_000509,DC,DC_ZGZ,OUT,sale,ORD_00000239,-1,276
MOV_000004713,2026-02-02,PROD_001818,DC,DC_ZGZ,OUT,sale,ORD_00000239,-1,322
MOV_000004714,2026-02-03,PROD_002369,DC,DC_BCN,IN,receipt,GR-2026-00000362,244,333
MOV_000004715,2026-02-03,PROD_002001,DC,DC_VLC,IN,receipt,GR-2026-00000363,214,320
MOV_000004716,2026-02-03,PROD_001916,DC,DC_BCN,TRANSFER,transfer_out,TR-2026-0000707,-8,155
MOV_000004717,2026-02-03,PROD_001916,STORE,ST_00952,TRANSFER,transfer_in,TR-2026-0000707,8,10
MOV_000004718,2026-02-03,PROD_003459,DC,DC_BCN,TRANSFER,transfer_out,TR-2026-0000712,-6,173
MOV_000004719,2026-02-03,PROD_003459,STORE,ST_00952,TRANSFER,transfer_in,TR-2026-0000712,6,10
MOV_000004720,2026-02-03,PROD_000320,DC,DC_SEV,TRANSFER,transfer_out,TR-2026-0000717,-4,161
MOV_000004721,2026-02-03,PROD_000320,STORE,ST_01294,TRANSFER,transfer_in,TR-2026-0000717,4,9
MOV_000004722,2026-02-03,PROD_000014,DC,DC_BCN,TRANSFER,transfer_out,TR-2026-0000734,-2,240
MOV_000004723,2026-02-03,PROD_000014,STORE,ST_00952,TRANSFER,transfer_in,TR-2026-0000734,2,6
MOV_000004724,2026-02-03,PROD_002812,DC,DC_BCN,TRANSFER,transfer_out,TR-2026-0000742,-5,152
MOV_000004725,2026-02-03,PROD_002812,STORE,ST_00952,TRANSFER,transfer_in,TR-2026-0000742,5,6
MOV_000004726,2026-02-03,PROD_002077,DC,DC_VLC,TRANSFER,transfer_out,TR-2026-0000759,-6,338
MOV_000004727,2026-02-03,PROD_002077,STORE,ST_00277,TRANSFER,transfer_in,TR-2026-0000759,6,6
MOV_000004728,2026-02-03,PROD_002568,DC,DC_ZGZ,TRANSFER,transfer_out,TR-2026-0000770,-6,186
MOV_000004729,2026-02-03,PROD_002568,STORE,ST_01403,TRANSFER,transfer_in,TR-2026-0000770,6,6
MOV_000004730,2026-02-03,PROD_000778,DC,DC_SEV,TRANSFER,transfer_out,TR-2026-0000783,-5,287
MOV_000004731,2026-02-03,PROD_000778,STORE,ST_01294,TRANSFER,transfer_in,TR-2026-0000783,5,5
MOV_000004732,2026-02-03,PROD_002329,DC,DC_SEV,TRANSFER,transfer_out,TR-2026-0000784,-8,185
MOV_000004733,2026-02-03,PROD_002329,STORE,ST_01294,TRANSFER,transfer_in,TR-2026-0000784,8,9
MOV_000004734,2026-02-03,PROD_003510,DC,DC_BCN,TRANSFER,transfer_out,TR-2026-0000785,-3,306
MOV_000004735,2026-02-03,PROD_003510,STORE,ST_00952,TRANSFER,transfer_in,TR-2026-0000785,3,6
MOV_000004736,2026-02-03,PROD_002145,DC,DC_MAD,OUT,sale,ORD_00000240,-2,214
MOV_000004737,2026-02-03,PROD_003691,DC,DC_MAD,OUT,sale,ORD_00000240,-2,386
MOV_000004738,2026-02-03,PROD_000387,DC,DC_MAD,OUT,sale,ORD_00000240,-1,513
MOV_000004739,2026-02-03,PROD_000621,DC,DC_MAD,OUT,sale,ORD_00000240,-4,382
MOV_000004740,2026-02-03,PROD_001787,DC,DC_MAD,OUT,sale,ORD_00000240,-3,330
MOV_000004741,2026-02-03,PROD_001382,DC,DC_MAD,OUT,sale,ORD_00000240,-5,83
MOV_000004742,2026-02-03,PROD_001766,DC,DC_MAD,OUT,sale,ORD_00000241,-2,465
MOV_000004743,2026-02-03,PROD_001642,DC,DC_MAD,OUT,sale,ORD_00000241,-2,303
