sale_id,line_number,product_id,quantity_ordered,quantity_delivered,unit_price_net,discount_pct,tax_rate,line_total_net
SO-2024-0000610,70,PROD_003093,1,1,4.0909,0.0,0.1,4.09
SO-2024-0000610,80,PROD_001662,3,3,4.0909,0.0,0.21,12.27
SO-2024-0000610,90,PROD_002020,1,1,1.4545,0.0,0.1,1.45
SO-2024-0000610,100,PROD_003206,1,1,1.9008,0.0,0.21,1.9
SO-2024-0000611,10,PROD_000116,1,1,1.8091,0.0,0.1,1.81
SO-2024-0000611,20,PROD_000363,4,4,1.7788,0.0,0.04,7.12
SO-2024-0000611,30,PROD_000068,2,2,4.1322,0.0,0.21,8.26
SO-2024-0000611,40,PROD_001453,3,3,2.4519,0.0,0.04,7.36
SO-2024-0000612,10,PROD_001510,2,2,6.6091,0.0,0.1,13.22
SO-2024-0000612,20,PROD_000463,4,1,4.1827,0.0,0.04,4.18
SO-2024-0000612,30,PROD_001989,3,3,2.2596,0.0,0.04,6.78
SO-2024-0000612,40,PROD_001233,1,1,2.5455,0.1,0.1,2.29
SO-2024-0000612,50,PROD_003331,6,6,1.281,0.0,0.21,7.69
SO-2024-0000612,60,PROD_000324,2,2,6.4519,0.0,0.04,12.9
SO-2024-0000612,70,PROD_002792,2,2,1.314,0.0,0.21,2.63
SO-2024-0000612,80,PROD_001644,4,2,1.3942,0.0,0.04,2.79
SO-2024-0000613,10,PROD_002302,1,1,0.9091,0.0,0.1,0.91
SO-2024-0000613,20,PROD_000754,1,1,3.5636,0.15,0.1,3.03
SO-2024-0000613,30,PROD_003019,1,1,3.5909,0.0,0.1,3.59
SO-2024-0000613,40,PROD_000795,1,1,1.1818,0.0,0.1,1.18
SO-2024-0000613,50,PROD_002175,1,1,2.0455,0.0,0.1,2.05
SO-2024-0000613,60,PROD_000953,2,2,2.3077,0.0,0.04,4.62
SO-2024-0000613,70,PROD_002606,1,1,1.1818,0.0,0.1,1.18
SO-2024-0000613,80,PROD_002178,4,4,3.0909,0.1,0.1,11.13
SO-2024-0000613,90,PROD_003246,3,3,3.5909,0.0,0.1,10.77
SO-2024-0000613,100,PROD_003035,1,1,4.1322,0.0,0.21,4.13
SO-2024-0000613,110,PROD_002699,1,1,1.4132,0.0,0.21,1.41
SO-2024-0000613,120,PROD_000852,2,2,1.0455,0.0,0.1,2.09
SO-2024-0000613,130,PROD_002450,1,1,4.9091,0.0,0.1,4.91
SO-2024-0000613,140,PROD_002639,1,1,3.2231,0.0,0.21,3.22
SO-2024-0000613,150,PROD_001431,1,1,3.6364,0.25,0.1,2.73
SO-2024-0000613,160,PROD_001613,3,3,2.2727,0.1,0.1,6.14
SO-2024-0000614,10,PROD_000882,1,1,1.5273,0.0,0.1,1.53
SO-2024-0000614,20,PROD_000377,1,1,1.7273,0.0,0.1,1.73
SO-2024-0000614,30,PROD_001501,1,1,1.7727,0.25,0.1,1.33
SO-2024-0000614,40,PROD_002729,1,1,4.5,0.1,0.1,4.05
SO-2024-0000614,50,PROD_000695,1,1,2.1818,0.0,0.1,2.18
SO-2024-0000614,60,PROD_003092,2,2,4.0083,0.0,0.21,8.02
SO-2024-0000614,70,PROD_002195,1,1,1.1818,0.0,0.1,1.18
SO-2024-0000614,80,PROD_000470,2,2,1.2981,0.0,0.04,2.6
SO-2024-0000614,90,PROD_002723,1,1,3.5909,0.15,0.1,3.05
SO-2024-0000614,100,PROD_000431,2,2,1.4091,0.0,0.1,2.82
SO-2024-0000614,110,PROD_001999,1,1,1.0331,0.0,0.21,1.03
SO-2024-0000614,120,PROD_002775,5,5,1.1157,0.0,0.21,5.58
SO-2024-0000614,130,PROD_002589,4,4,4.3654,0.0,0.04,17.46
SO-2024-0000614,140,PROD_002260,2,2,1.2273,0.1,0.1,2.21
SO-2024-0000614,150,PROD_001614,2,2,0.7727,0.0,0.1,1.55
SO-2024-0000614,160,PROD_000742,2,2,4.5455,0.0,0.21,9.09
SO-2024-0000614,170,PROD_002072,5,5,1.6529,0.0,0.21,8.26
SO-2024-0000614,180,PROD_000396,1,1,1.0,0.0,0.1,1.0
SO-2024-0000614,190,PROD_002911,2,2,3.2727,0.0,0.1,6.55
SO-2024-0000614,200,PROD_002976,3,3,3.5,0.0,0.1,10.5
SO-2024-0000615,10,PROD_003653,1,1,3.5455,0.0,0.1,3.55
SO-2024-0000615,20,PROD_001491,1,1,0.7025,0.0,0.21,0.7
SO-2024-0000615,30,PROD_001431,2,2,3.6364,0.0,0.1,7.27
SO-2024-0000615,40,PROD_002886,2,2,0.9091,0.0,0.21,1.82
SO-2024-0000615,50,PROD_002645,2,2,3.9091,0.0,0.1,7.82
SO-2024-0000615,60,PROD_000201,1,1,6.8727,0.0,0.1,6.87
SO-2024-0000615,70,PROD_003042,3,3,2.7273,0.0,0.1,8.18
SO-2024-0000616,10,PROD_001361,2,2,2.4545,0.2,0.1,3.93
SO-2024-0000616,20,PROD_000166,1,1,0.9135,0.0,0.04,0.91
SO-2024-0000616,30,PROD_000537,2,2,1.4423,0.1,0.04,2.6
SO-2024-0000616,40,PROD_000902,2,2,0.8091,0.0,0.1,1.62
SO-2024-0000616,50,PROD_001487,2,2,3.1818,0.15,0.1,5.41
SO-2024-0000616,60,PROD_001929,5,5,1.4423,0.3,0.04,5.05
SO-2024-0000616,70,PROD_003387,5,5,1.4463,0.0,0.21,7.23
SO-2024-0000616,80,PROD_003333,3,3,1.4463,0.0,0.21,4.34
SO-2024-0000616,90,PROD_002178,3,3,3.0909,0.0,0.1,9.27
SO-2024-0000616,100,PROD_001424,1,1,6.4455,0.0,0.1,6.45
SO-2024-0000616,110,PROD_003561,1,1,3.719,0.0,0.21,3.72
SO-2024-0000616,120,PROD_003137,4,4,2.8926,0.0,0.21,11.57
SO-2024-0000616,130,PROD_002975,1,1,2.2727,0.0,0.21,2.27
SO-2024-0000616,140,PROD_003668,4,4,0.6818,0.15,0.1,2.32
SO-2024-0000616,150,PROD_003575,2,2,0.9545,0.0,0.1,1.91
SO-2024-0000616,160,PROD_003382,2,2,1.0661,0.0,0.21,2.13
SO-2024-0000616,170,PROD_000217,1,1,1.4091,0.0,0.1,1.41
SO-2024-0000616,180,PROD_003553,7,7,1.8595,0.0,0.21,13.02
SO-2024-0000616,190,PROD_002908,2,2,1.7355,0.0,0.21,3.47
SO-2024-0000616,200,PROD_000485,2,2,4.4545,0.1,0.1,8.02
SO-2024-0000616,210,PROD_003107,3,3,3.3058,0.15,0.21,8.43
SO-2024-0000617,10,PROD_000809,3,3,1.6818,0.0,0.1,5.05
SO-2024-0000617,20,PROD_003093,2,2,4.0909,0.3,0.1,5.73
SO-2024-0000617,30,PROD_003086,1,1,3.8182,0.0,0.1,3.82
SO-2024-0000617,40,PROD_000704,1,1,2.3636,0.0,0.1,2.36
SO-2024-0000617,50,PROD_002681,1,1,4.5,0.0,0.1,4.5
SO-2024-0000617,60,PROD_001983,1,1,2.9,0.0,0.1,2.9
SO-2024-0000617,70,PROD_000176,1,1,0.8264,0.1,0.21,0.74
SO-2024-0000617,80,PROD_003006,2,2,0.9091,0.0,0.21,1.82
SO-2024-0000617,90,PROD_002545,3,3,2.1818,0.1,0.1,5.89
SO-2024-0000617,100,PROD_000754,2,2,3.5636,0.0,0.1,7.13
SO-2024-0000617,110,PROD_001333,2,2,2.7769,0.0,0.21,5.55
SO-2024-0000617,120,PROD_003130,1,1,3.2231,0.0,0.21,3.22
SO-2024-0000617,130,PROD_002886,2,2,0.9091,0.0,0.21,1.82
SO-2024-0000617,140,PROD_002910,1,1,4.8182,0.0,0.1,4.82
SO-2024-0000617,150,PROD_002872,1,1,0.8264,0.0,0.21,0.83
SO-2024-0000617,160,PROD_001130,1,1,2.1818,0.1,0.1,1.96
SO-2024-0000617,170,PROD_002462,3,3,4.9182,0.2,0.1,11.8
SO-2024-0000618,10,PROD_002156,2,2,2.2727,0.0,0.1,4.55
SO-2024-0000618,20,PROD_003051,1,1,1.7355,0.0,0.21,1.74
SO-2024-0000618,30,PROD_000231,2,2,1.0577,0.3,0.04,1.48
SO-2024-0000618,40,PROD_002560,3,3,0.9091,0.0,0.1,2.73
SO-2024-0000618,50,PROD_001389,3,3,5.4135,0.1,0.04,14.62
SO-2024-0000618,60,PROD_002691,2,2,3.2231,0.0,0.21,6.45
SO-2024-0000619,10,PROD_001450,5,5,0.9504,0.15,0.21,4.04
SO-2024-0000619,20,PROD_000132,1,1,1.3636,0.0,0.1,1.36
SO-2024-0000619,30,PROD_000654,1,1,2.1,0.0,0.1,2.1
SO-2024-0000619,40,PROD_003458,6,6,0.843,0.0,0.21,5.06
SO-2024-0000620,10,PROD_000535,3,3,1.5455,0.0,0.1,4.64
SO-2024-0000620,20,PROD_002867,1,1,1.157,0.0,0.21,1.16
SO-2024-0000620,30,PROD_002966,2,2,3.843,0.0,0.21,7.69
SO-2024-0000620,40,PROD_003049,2,2,1.9008,0.0,0.21,3.8
SO-2024-0000620,50,PROD_002793,1,1,1.7769,0.0,0.21,1.78
SO-2024-0000620,60,PROD_002124,1,1,1.5,0.0,0.1,1.5
SO-2024-0000620,70,PROD_002558,2,2,2.8636,0.0,0.1,5.73
SO-2024-0000620,80,PROD_003476,3,3,0.9421,0.0,0.21,2.83
SO-2024-0000620,90,PROD_001172,3,3,3.5096,0.0,0.04,10.53
SO-2024-0000620,100,PROD_003048,1,1,0.9917,0.0,0.21,0.99
SO-2024-0000620,110,PROD_003160,1,1,3.2231,0.1,0.21,2.9
SO-2024-0000620,120,PROD_003534,4,4,2.1653,0.0,0.21,8.66
SO-2024-0000620,130,PROD_001020,2,2,1.7273,0.0,0.1,3.45
SO-2024-0000620,140,PROD_001890,1,1,2.0,0.0,0.1,2.0
SO-2024-0000620,150,PROD_003325,1,1,1.5289,0.0,0.21,1.53
SO-2024-0000620,160,PROD_001318,1,1,1.3182,0.0,0.1,1.32
SO-2024-0000620,170,PROD_000274,2,2,1.9091,0.1,0.1,3.44
SO-2024-0000620,180,PROD_003488,1,1,2.6612,0.0,0.21,2.66
SO-2024-0000620,190,PROD_001934,1,1,1.4091,0.0,0.1,1.41
SO-2024-0000620,200,PROD_000100,2,2,1.281,0.25,0.21,1.92
SO-2024-0000620,210,PROD_001916,3,3,2.4545,0.0,0.21,7.36
SO-2024-0000620,220,PROD_002929,1,1,3.2231,0.0,0.21,3.22
SO-2024-0000620,230,PROD_002169,1,1,0.4091,0.0,0.1,0.41
SO-2024-0000620,240,PROD_001594,3,3,0.8264,0.0,0.21,2.48
SO-2024-0000620,250,PROD_000417,1,1,1.2314,0.0,0.21,1.23
SO-2024-0000620,260,PROD_003507,2,2,1.2314,0.0,0.21,2.46
SO-2024-0000620,270,PROD_001768,1,1,2.8512,0.0,0.21,2.85
SO-2024-0000621,10,PROD_002637,1,1,1.9835,0.0,0.21,1.98
SO-2024-0000621,20,PROD_002729,1,1,4.5,0.0,0.1,4.5
SO-2024-0000621,30,PROD_001245,2,2,0.8654,0.0,0.04,1.73
SO-2024-0000621,40,PROD_002885,1,1,1.3636,0.0,0.21,1.36
SO-2024-0000621,50,PROD_002978,1,1,3.719,0.15,0.21,3.16
SO-2024-0000621,60,PROD_000946,1,1,6.1636,0.0,0.1,6.16
SO-2024-0000621,70,PROD_001764,1,1,1.6818,0.0,0.1,1.68
SO-2024-0000621,80,PROD_003162,1,1,1.9835,0.0,0.21,1.98
SO-2024-0000622,10,PROD_001243,3,3,1.8347,0.0,0.21,5.5
SO-2024-0000622,20,PROD_000546,2,2,2.1154,0.0,0.04,4.23
SO-2024-0000622,30,PROD_003459,4,4,1.5702,0.15,0.21,5.34
SO-2024-0000622,40,PROD_002341,3,3,0.7107,0.0,0.21,2.13
SO-2024-0000622,50,PROD_001170,3,3,1.157,0.0,0.21,3.47
SO-2024-0000622,60,PROD_001501,2,2,1.7727,0.0,0.1,3.55
SO-2024-0000622,70,PROD_002852,3,3,1.8595,0.0,0.21,5.58
SO-2024-0000622,80,PROD_003401,4,4,1.2397,0.0,0.21,4.96
SO-2024-0000622,90,PROD_001098,3,3,1.3182,0.0,0.1,3.95
SO-2024-0000622,100,PROD_003488,1,1,2.6612,0.0,0.21,2.66
SO-2024-0000622,110,PROD_000455,1,1,1.0,0.0,0.1,1.0
SO-2024-0000622,120,PROD_002381,2,1,1.2981,0.0,0.04,1.3
SO-2024-0000622,130,PROD_003110,1,1,2.2727,0.0,0.21,2.27
SO-2024-0000622,140,PROD_002464,3,3,5.9273,0.0,0.1,17.78
SO-2024-0000623,10,PROD_000662,3,3,2.8846,0.0,0.04,8.65
SO-2024-0000623,20,PROD_000664,2,2,2.7273,0.0,0.1,5.45
SO-2024-0000623,30,PROD_002667,2,2,1.7727,0.0,0.1,3.55
SO-2024-0000623,40,PROD_002755,2,2,3.5909,0.15,0.1,6.1
SO-2024-0000623,50,PROD_002714,1,1,3.5909,0.0,0.1,3.59
SO-2024-0000623,60,PROD_002606,1,1,1.1818,0.2,0.1,0.95
SO-2024-0000623,70,PROD_002638,1,1,3.5909,0.25,0.1,2.69
SO-2024-0000623,80,PROD_001994,3,3,2.5962,0.25,0.04,5.84
SO-2024-0000623,90,PROD_002470,6,6,4.9808,0.0,0.04,29.88
SO-2024-0000624,10,PROD_003711,5,5,1.0331,0.0,0.21,5.17
SO-2024-0000624,20,PROD_003404,2,2,1.4876,0.0,0.21,2.98
SO-2024-0000624,30,PROD_001296,2,2,5.7273,0.0,0.1,11.45
SO-2024-0000624,40,PROD_001925,1,1,0.5577,0.0,0.04,0.56
SO-2024-0000624,50,PROD_001987,2,2,5.4545,0.0,0.1,10.91
SO-2024-0000625,10,PROD_002617,4,4,2.0661,0.0,0.21,8.26
SO-2024-0000626,10,PROD_000093,1,1,2.1488,0.0,0.21,2.15
SO-2024-0000626,20,PROD_000065,2,2,1.9421,0.0,0.21,3.88
SO-2024-0000626,30,PROD_000460,1,1,2.8182,0.15,0.1,2.4
SO-2024-0000626,40,PROD_003699,1,1,4.375,0.0,0.04,4.38
SO-2024-0000626,50,PROD_000950,1,1,2.0,0.0,0.1,2.0
SO-2024-0000626,60,PROD_000533,2,2,1.0577,0.0,0.04,2.12
SO-2024-0000626,70,PROD_003362,1,1,25.6198,0.0,0.21,25.62
SO-2024-0000626,80,PROD_000603,1,1,2.6364,0.2,0.1,2.11
SO-2024-0000626,90,PROD_003045,3,3,1.0331,0.0,0.21,3.1
SO-2024-0000626,100,PROD_001099,6,6,1.5455,0.0,0.1,9.27
SO-2024-0000626,110,PROD_001684,3,3,1.5,0.0,0.04,4.5
SO-2024-0000626,120,PROD_001148,1,1,1.3182,0.0,0.1,1.32
SO-2024-0000626,130,PROD_000302,3,3,2.6364,0.0,0.1,7.91
SO-2024-0000626,140,PROD_000656,4,4,0.7308,0.25,0.04,2.19
SO-2024-0000626,150,PROD_001972,3,3,0.6731,0.0,0.04,2.02
SO-2024-0000626,160,PROD_003301,3,3,1.405,0.0,0.21,4.21
SO-2024-0000626,170,PROD_002584,1,1,3.2727,0.0,0.1,3.27
SO-2024-0000626,180,PROD_000550,1,1,1.5909,0.2,0.1,1.27
SO-2024-0000626,190,PROD_003391,4,4,0.9504,0.0,0.21,3.8
SO-2024-0000626,200,PROD_001115,1,1,1.0818,0.0,0.1,1.08
SO-2024-0000626,210,PROD_002414,2,2,1.0455,0.0,0.1,2.09
SO-2024-0000627,10,PROD_000657,2,2,10.2019,0.0,0.04,20.4
SO-2024-0000627,20,PROD_002554,2,2,1.0909,0.0,0.1,2.18
SO-2024-0000628,10,PROD_001747,3,3,0.7025,0.15,0.21,1.79
SO-2024-0000628,20,PROD_000948,1,1,2.3182,0.0,0.1,2.32
SO-2024-0000628,30,PROD_002240,1,1,2.0909,0.0,0.1,2.09
SO-2024-0000628,40,PROD_000241,3,3,5.4423,0.0,0.04,16.33
SO-2024-0000629,10,PROD_002011,2,2,4.1818,0.0,0.1,8.36
SO-2024-0000629,20,PROD_002991,1,1,1.6529,0.0,0.21,1.65
SO-2024-0000629,30,PROD_000594,5,5,1.1058,0.0,0.04,5.53
SO-2024-0000629,40,PROD_001011,2,2,1.0,0.0,0.1,2.0
SO-2024-0000629,50,PROD_002359,1,1,3.5909,0.0,0.1,3.59
SO-2024-0000629,60,PROD_000529,2,2,11.7273,0.0,0.1,23.45
SO-2024-0000629,70,PROD_003614,1,1,17.6364,0.0,0.1,17.64
SO-2024-0000629,80,PROD_003607,3,3,1.5909,0.0,0.1,4.77
SO-2024-0000629,90,PROD_000464,1,1,17.3654,0.0,0.04,17.37
SO-2024-0000629,100,PROD_003613,2,2,5.4545,0.15,0.1,9.27
SO-2024-0000629,110,PROD_000900,2,2,0.7273,0.0,0.1,1.45
SO-2024-0000630,10,PROD_002654,2,2,2.0661,0.0,0.21,4.13
SO-2024-0000630,20,PROD_001571,3,3,0.7851,0.0,0.21,2.36
SO-2024-0000630,30,PROD_002492,2,2,1.0577,0.0,0.04,2.12
SO-2024-0000630,40,PROD_003691,1,1,1.2727,0.0,0.1,1.27
SO-2024-0000630,50,PROD_001290,3,3,5.4091,0.15,0.1,13.79
SO-2024-0000631,10,PROD_002599,4,4,1.3223,0.0,0.21,5.29
SO-2024-0000631,20,PROD_001167,2,2,0.8264,0.2,0.21,1.32
SO-2024-0000631,30,PROD_003242,2,2,3.843,0.0,0.21,7.69
SO-2024-0000631,40,PROD_002573,2,1,1.7788,0.0,0.04,1.78
SO-2024-0000631,50,PROD_002485,1,1,5.3269,0.0,0.04,5.33
SO-2024-0000631,60,PROD_001136,1,1,3.4135,0.0,0.04,3.41
SO-2024-0000631,70,PROD_003182,1,1,3.2231,0.1,0.21,2.9
SO-2024-0000631,80,PROD_001453,2,2,2.4519,0.0,0.04,4.9
SO-2024-0000631,90,PROD_003393,4,3,1.281,0.0,0.21,3.84
SO-2024-0000631,100,PROD_001819,1,1,3.8182,0.0,0.1,3.82
SO-2024-0000631,110,PROD_003260,2,2,5.7851,0.15,0.21,9.83
SO-2024-0000631,120,PROD_001571,5,5,0.7851,0.0,0.21,3.93
SO-2024-0000632,10,PROD_003029,3,3,2.314,0.0,0.21,6.94
SO-2024-0000632,20,PROD_000276,6,6,1.0,0.0,0.1,6.0
SO-2024-0000632,30,PROD_000988,3,3,1.3462,0.0,0.04,4.04
SO-2024-0000632,40,PROD_001823,1,1,2.5909,0.0,0.1,2.59
SO-2024-0000632,50,PROD_003189,3,3,4.5041,0.1,0.21,12.16
SO-2024-0000633,10,PROD_002478,1,1,3.5455,0.0,0.1,3.55
SO-2024-0000633,20,PROD_002167,1,1,1.2981,0.15,0.04,1.1
SO-2024-0000633,30,PROD_001687,2,2,1.2019,0.0,0.04,2.4
SO-2024-0000633,40,PROD_001448,2,2,5.7545,0.0,0.1,11.51
SO-2024-0000633,50,PROD_002689,4,4,2.1488,0.1,0.21,7.74
SO-2024-0000633,60,PROD_003510,7,1,1.0331,0.0,0.21,1.03
SO-2024-0000633,70,PROD_000930,1,1,3.0909,0.0,0.1,3.09
SO-2024-0000633,80,PROD_002160,2,2,0.9231,0.0,0.04,1.85
SO-2024-0000634,10,PROD_002932,2,2,6.3091,0.0,0.1,12.62
SO-2024-0000634,20,PROD_002594,1,1,4.0909,0.0,0.1,4.09
SO-2024-0000634,30,PROD_001566,3,3,4.9545,0.0,0.1,14.86
SO-2024-0000634,40,PROD_003010,2,2,1.5702,0.0,0.21,3.14
SO-2024-0000634,50,PROD_000968,1,1,0.7273,0.15,0.1,0.62
SO-2024-0000634,60,PROD_000582,3,2,1.7909,0.3,0.1,2.51
SO-2024-0000634,70,PROD_003122,1,1,3.2231,0.0,0.21,3.22
SO-2024-0000634,80,PROD_001206,3,1,1.125,0.0,0.04,1.12
SO-2024-0000634,90,PROD_001058,1,1,1.5,0.0,0.04,1.5
SO-2024-0000634,100,PROD_001312,1,1,5.3091,0.0,0.1,5.31
SO-2024-0000634,110,PROD_001042,2,2,0.8182,0.0,0.1,1.64
SO-2024-0000634,120,PROD_003415,2,2,0.6198,0.1,0.21,1.12
SO-2024-0000634,130,PROD_002527,6,6,4.3182,0.0,0.1,25.91
SO-2024-0000634,140,PROD_002334,2,2,0.9135,0.15,0.04,1.55
SO-2024-0000634,150,PROD_000659,2,2,8.7818,0.2,0.1,14.05
SO-2024-0000634,160,PROD_003370,1,1,1.3223,0.0,0.21,1.32
SO-2024-0000634,170,PROD_000415,1,1,1.8091,0.0,0.1,1.81
SO-2024-0000634,180,PROD_001408,6,6,2.0096,0.0,0.04,12.06
SO-2024-0000634,190,PROD_003515,2,2,2.1488,0.0,0.21,4.3
SO-2024-0000634,200,PROD_000202,1,1,0.8182,0.1,0.1,0.74
SO-2024-0000634,210,PROD_001119,4,2,1.1538,0.0,0.04,2.31
SO-2024-0000634,220,PROD_002461,2,1,0.9615,0.0,0.04,0.96
SO-2024-0000634,230,PROD_003607,3,3,1.5909,0.0,0.1,4.77
SO-2024-0000635,10,PROD_003550,1,1,0.9504,0.0,0.21,0.95
SO-2024-0000635,20,PROD_002874,1,1,3.3636,0.0,0.1,3.36
SO-2024-0000635,30,PROD_003599,3,3,5.4545,0.0,0.1,16.36
SO-2024-0000635,40,PROD_003555,4,4,4.5455,0.0,0.21,18.18
SO-2024-0000635,50,PROD_002906,2,2,0.9091,0.0,0.1,1.82
SO-2024-0000635,60,PROD_002430,2,2,6.75,0.0,0.04,13.5
SO-2024-0000635,70,PROD_000231,1,1,1.0577,0.0,0.04,1.06
SO-2024-0000635,80,PROD_000879,1,1,1.0962,0.0,0.04,1.1
SO-2024-0000635,90,PROD_001598,2,2,0.7727,0.2,0.1,1.24
SO-2024-0000635,100,PROD_001340,2,2,2.8182,0.0,0.1,5.64
SO-2024-0000635,110,PROD_003574,1,1,6.1,0.0,0.1,6.1
SO-2024-0000635,120,PROD_003514,4,4,1.405,0.0,0.21,5.62
SO-2024-0000636,10,PROD_001237,1,1,3.1818,0.0,0.21,3.18
SO-2024-0000636,20,PROD_002455,2,2,2.5785,0.0,0.21,5.16
SO-2024-0000636,30,PROD_000130,2,2,6.3462,0.0,0.04,12.69
SO-2024-0000636,40,PROD_001631,4,4,1.0,0.0,0.1,4.0
SO-2024-0000636,50,PROD_002089,4,4,1.4876,0.0,0.21,5.95
SO-2024-0000636,60,PROD_001776,3,3,6.3846,0.0,0.04,19.15
SO-2024-0000637,10,PROD_001286,1,1,0.2308,0.0,0.04,0.23
SO-2024-0000637,20,PROD_000156,3,3,0.7025,0.0,0.21,2.11
SO-2024-0000637,30,PROD_003355,1,1,2.5537,0.0,0.21,2.55
SO-2024-0000637,40,PROD_002202,8,8,1.4615,0.0,0.04,11.69
SO-2024-0000637,50,PROD_000927,3,3,1.0909,0.0,0.1,3.27
SO-2024-0000637,60,PROD_002255,2,2,1.4615,0.0,0.04,2.92
SO-2024-0000637,70,PROD_000242,3,3,0.7273,0.0,0.1,2.18
SO-2024-0000637,80,PROD_000310,1,1,0.8654,0.0,0.04,0.87
SO-2024-0000637,90,PROD_002038,1,1,1.4545,0.0,0.1,1.45
SO-2024-0000637,100,PROD_002581,1,1,1.3182,0.0,0.1,1.32
SO-2024-0000637,110,PROD_001443,1,1,4.0909,0.0,0.1,4.09
SO-2024-0000637,120,PROD_000364,1,1,4.5455,0.0,0.1,4.55
SO-2024-0000637,130,PROD_002586,1,1,0.2885,0.0,0.04,0.29
SO-2024-0000637,140,PROD_000276,2,2,1.0,0.0,0.1,2.0
SO-2024-0000637,150,PROD_001136,3,3,3.4135,0.0,0.04,10.24
SO-2024-0000637,160,PROD_003393,2,2,1.281,0.0,0.21,2.56
SO-2024-0000637,170,PROD_002123,1,1,0.7851,0.0,0.21,0.79
SO-2024-0000638,10,PROD_003418,3,3,2.1488,0.2,0.21,5.16
SO-2024-0000638,20,PROD_000476,1,1,0.5096,0.15,0.04,0.43
SO-2024-0000638,30,PROD_002597,2,2,5.6636,0.0,0.1,11.33
SO-2024-0000638,40,PROD_003663,1,1,2.5,0.0,0.1,2.5
SO-2024-0000638,50,PROD_003079,1,1,2.7273,0.0,0.21,2.73
SO-2024-0000638,60,PROD_002103,6,6,5.5865,0.0,0.04,33.52
SO-2024-0000639,10,PROD_002023,1,1,1.2019,0.0,0.04,1.2
SO-2024-0000639,20,PROD_003288,3,3,0.9835,0.0,0.21,2.95
SO-2024-0000639,30,PROD_000409,2,2,1.2404,0.0,0.04,2.48
SO-2024-0000639,40,PROD_000108,4,4,1.5289,0.15,0.21,5.2
SO-2024-0000639,50,PROD_000447,2,2,4.4904,0.0,0.04,8.98
SO-2024-0000639,60,PROD_003497,2,2,1.5289,0.0,0.21,3.06
SO-2024-0000639,70,PROD_002899,1,1,1.6529,0.0,0.21,1.65
SO-2024-0000639,80,PROD_000433,2,2,1.0909,0.0,0.1,2.18
SO-2024-0000639,90,PROD_003272,2,2,0.7355,0.0,0.21,1.47
SO-2024-0000639,100,PROD_001321,1,1,0.7025,0.0,0.21,0.7
SO-2024-0000639,110,PROD_002416,2,2,0.8091,0.0,0.1,1.62
SO-2024-0000639,120,PROD_003156,1,1,3.2231,0.0,0.21,3.22
SO-2024-0000639,130,PROD_001310,4,4,1.0577,0.0,0.04,4.23
SO-2024-0000639,140,PROD_002529,2,2,1.4615,0.0,0.04,2.92
SO-2024-0000639,150,PROD_002444,1,1,3.0909,0.0,0.1,3.09
SO-2024-0000639,160,PROD_001097,1,1,1.8182,0.0,0.1,1.82
SO-2024-0000639,170,PROD_003620,2,2,1.0,0.0,0.1,2.0
SO-2024-0000639,180,PROD_001034,2,2,3.5455,0.0,0.1,7.09
SO-2024-0000639,190,PROD_003341,1,1,0.7769,0.0,0.21,0.78
SO-2024-0000639,200,PROD_003417,2,2,1.7355,0.0,0.21,3.47
SO-2024-0000639,210,PROD_002182,1,1,1.9545,0.0,0.1,1.95
SO-2024-0000639,220,PROD_000779,1,1,1.2596,0.0,0.04,1.26
SO-2024-0000639,230,PROD_003530,4,4,2.438,0.0,0.21,9.75
SO-2024-0000639,240,PROD_000496,1,1,7.5,0.0,0.1,7.5
SO-2024-0000639,250,PROD_003675,1,1,0.7727,0.0,0.1,0.77
SO-2024-0000639,260,PROD_001985,3,3,1.7273,0.0,0.1,5.18
SO-2024-0000639,270,PROD_001660,1,1,1.2596,0.0,0.04,1.26
SO-2024-0000639,280,PROD_003594,2,2,5.4545,0.0,0.1,10.91
SO-2024-0000640,10,PROD_000297,2,2,2.9545,0.0,0.1,5.91
SO-2024-0000640,20,PROD_000661,2,2,3.0182,0.0,0.1,6.04
SO-2024-0000640,30,PROD_002241,3,3,1.3462,0.0,0.04,4.04
SO-2024-0000640,40,PROD_002852,1,1,1.8595,0.0,0.21,1.86
SO-2024-0000640,50,PROD_003414,3,3,1.7355,0.0,0.21,5.21
SO-2024-0000640,60,PROD_002495,1,1,1.8182,0.0,0.1,1.82
SO-2024-0000640,70,PROD_000685,6,6,1.1058,0.0,0.04,6.63
SO-2024-0000641,10,PROD_002994,3,3,1.8182,0.0,0.21,5.45
SO-2024-0000641,20,PROD_000739,1,1,3.2231,0.0,0.21,3.22
SO-2024-0000641,30,PROD_003162,3,3,1.9835,0.0,0.21,5.95
SO-2024-0000641,40,PROD_000852,1,1,1.0455,0.0,0.1,1.05
SO-2024-0000641,50,PROD_002630,1,1,4.5455,0.1,0.21,4.09
SO-2024-0000641,60,PROD_000378,1,1,2.1074,0.0,0.21,2.11
SO-2024-0000641,70,PROD_002952,1,1,3.2231,0.0,0.21,3.22
SO-2024-0000641,80,PROD_003653,4,4,3.5455,0.0,0.1,14.18
SO-2024-0000641,90,PROD_002714,1,1,3.5909,0.0,0.1,3.59
SO-2024-0000641,100,PROD_002020,3,3,1.4545,0.1,0.1,3.93
SO-2024-0000641,110,PROD_002831,2,2,3.3884,0.0,0.21,6.78
